target,text
0,@JenJaneMarie i cant seee your tweeeett 
0,out with grandma and grandpa. have a headache  and my stomach doesnt feel good.
0,"What...my Zune is full  Ughhh,"
0,I just had a go at doing a sample driving theory test. I think I should hitch home  
0,1 hour later... Still at the dr.   I think I'm dying. 
0,In the car. Waiting for lunch to be overr then back to workkk! 
0,THIRSTY. No water in my house. It's like a desert! 
0,note: of course that rant is for people not even on twitter. ha 
0,I'm so tired but my own cough is keeping me awake! So stupid 
0,has anyone seen Danelle lately? 
0,Another fish died. Sad sad day. I think he was murdered. 
0,"Summer is so booring when everyone is hard to reach, by phone or msn, are they on vacation already? "
0,Absolutely nothing to do today 
0,wow i have alot of @replys im behind on sry bout that! phone internet doesnt offer that box.. only 140 characters on phone 
0,ouch.  my tummy hurts really badd
0,@thedumdum okay lady. I might have to pick up Mel from work at 4 tho 
0,I get scared of myself when I cannot stop thinking about my weight 
0,"http://twitpic.com/7juug Stupid woman. I hate this programme, I want to watch the big bang theory "
0,@TotusMel I've started to unfollow because that -- yeah 
0,has to unfortunately get ready for work. 
0,Work all day and then all night  not looking forward to it..  Can't wait for thursday to come!
0,-@neeruiyer oh it's just a stupid cold i can't seem to shake 
0,@smitchelluk Damn...I'm really not normal am I?! 
0,has a bad tummy ache and is being sick....nooooo 
0,"@cadorette K and I really want to game with you more often, but life keeps getting in the way. "
0,is going to miss ttalking to Jessica when she goes to belgium &amp; france 
0,@alexissdawn  Everyone had left the UK  by the time it was out. And there was no party  #squarespace
0,good morning tweeps! another non-sunny day in NE  guess i will just run errands..
0,"@cuevafamily I know how you feel, gurl.  I hope things get better!"
0,@marybologna so i heard that Amanda is also coming to California! dont tell me shes stealing my spot in your house 
0,I'M SMOTHERING WITH HAYEVER REALLING BAD! 
0,"@TheDCD Heheh true. But the bulk is PS2, really. Sorry, no Xbox. "
0,Why does tuesday still feel like monday 
0,@therealnanciful Sorry to see you go.  Is there anything we could have done to keep you as a customer?
0,"@briant1701 Me too, My mind is not here at all, wanna go home "
0,"why, why is this happening? "
0,:O all of a sudden i became speechless... what about everything i had planned to say?  i feel like such a coward!!  speak dammit speak!!
0,@cow_grrrl AH - why all the fun when I am away 
0,"No summer school for me...    Life, what are you doing to me?!"
0,damn.. all my friends are losing weight !! complex aa gaya  *got to lose wt got to lose wt&quot;
0,"@piratewench1020 OMG.  POOR DAISY.  It's frightening, but at least you went to take her to the ER Vet. "
0,"@xxdemenaxx i do indeedy no how to reply (obviouslyyy, lol) and i dont have any good pictures  but i'll finddd one."
0,@Praxilla yes morning wood. That's the problem.. Failure to take care it it this morning has left me horny as hell! Prob will be all day 
0,"so I got an 82 on that science final, and an 88 for the year.  not bad.  aaaaand wow's down. "
0,"@PAGEawards Hey Zoe, so, you're not Typo or Format Police - but how about Logline Police? My entry is guilty of being more of a Tagline "
0,@girlsaloudmedia Its ok ive just seen Hayley 
0,@MrsGibby15 i love ed. 
0,"i really feel sick. light headed, sore throat and stinging eyes.  cushions and hot choc wud b gud. my bf is making me curry tho yay!"
0,"@AYOdeemee Aww. It's okay. it was 4 the best.  now it's in a better place. Purse Heaven! havin fun wit Clutches, Duffel Bags, &amp; Suitcases."
0,Studying for geography now! Ugh... I'm so scared for that exam!! 
0,@caromero0101 sorry to hear sherbert 
0,"ldjeofjvnkkdjvhnsjwjfp, =/   how did i manage to lose my science textbook..."
0,I really really really want 2 hit up my pool today... but it's raining 
0,so....twitter in german.........that would be good.............canÂ´t twitter with SMS 
0,@TheXFactor09 Helppp! Lol! The Website Its Telling You To Go Onto To Get The Tickets Isnt Working!  x
0,@chaplin13 
0,@ebeckham I'm bitter myself!!  I'd much rather spend tonight eating guac and sipping rita's than working 
0,@humananddancer i miss you too 
0,@yvonne93 hmzzzz  I already know them 
0,yay its tuesday and nothing to do 
0,Bored outta my mind. this weather is killing me. 
0,at work just realized i left my ipod at home  *FML*
0,nooooo!! bad news sucks butt!! ?  not happy!!
0,@mimiej so sad. a mom over here died and then her just born baby died of swine flu  
0,im bloody starving&amp;hav nothin 2 eat 
0,im all dressed in pink today (legally blonde much?) lol i wish i was in nashville at this time  i miss amy+jacob
0,eat dinner with my daddy now. can't see my mammie this evening. she goes to Pilates 
0,I really can't get the story of a man punching a 5 mo. old puppy 30 times in the face out of my mind...   So sad.
0,No work again  ...  I guess I'd better seize the day eh?
0,I would but i dont have any free time today. 
0,. OK. I STILL CANT FIGURE WHO SENT ME ROSES?? WHOOO? =?  I WANNA KNO
0,@ Work  Still feels like poo
0,I can't think of anything I want to learn on guitar  Mind melt! &gt;.&lt;
0,@TheSims3 how do I access simfriend on sims 3 website? Keeps telling me disallowed keycode 
0,"hoping my eyes undialate soon, going to the eye doctor is harsh...headache "
0,Tired.  Josh was up in the night with growing pains in his legs.  
0,"daca mai invats mult, am sa plesnesc si-o sa-mi iasa confetti pe urechi. mbleah, the two level game theory "
0,who created a twitter for Marcus?! I accuse @mattarmstrong! Totally got my hopes up that he was on 
0,@DaveJBeckett chick fil a 
0,@immy_ashby How was that sick? 
0,Really Tired.. 
0,@snazzzy714 that's beautiful what do you swing I had a nice calloway set or at least I thought they were nice LOL but I had to sell them 
0,should have left the house by now but.... Ok im leaving bye 
0,"Not well guys, any remedies  ? "
0,Spent the last hour basking in glorious glorious sunshine. Too bad the next five days will be crummier 
0,Registered to Facebook. I hate myself.. (&quot;ii2&quot; is already full of pictures!  )
0,"Ugh, I've been stuck on the same bit of code forever now. Somewhere there's a loop occuring and I can't find it. "
0,"I know I should go running, do some sit ups and what not... but I couldn't sleep last night and I can't seem to drag myself out of bed. "
0,sad because my presentation failed today in AP US History 
0,"about to head to skool, thinkin bout my melanie.. skool is no fun "
0,"@xstaticstacey Yes, gross... now I'm having to go through and delete each individual entry on the wrong week "
0,@moshiicakes I'm too young to make a petty joke on that 
0,huge craving for macs! shall order mcdelivery for lunch tmrw! should i cook noodles now?? can't sleep and i'm hungry 
0,@Stace_the_ace â¦cont) fixture list MUST behave. Sorry about your day  Hope it improved some. x
0,@SayJayyx3 I Believe The Ratio Of The Gasmak Has Slipped That Way..Yes. Haaa He Was Mad At Me   In A Jokey Way Tho 
0,@Stace_the_ace â¦cont) fixture list MUST behave. Sorry about your day  Hope it improved some. x
0,Where do i go from here? 
0,"I swear we are on the brink of war. N. Korea will start it over these latest sanctions, we'll be there, as always, cuz of the recession "
0,Got stuck with an issue 
0,at work 
0,has to stop doing facebook quizzes and read history 
0,"So the gummint wants to tax my land line to pay for a broadband service that's slower than what we have, and use bbc licence for itv? ugh "
0,"@cubikmusik gee thanks. ;) chickens are good. Just about to clean them out, this part of owning chickens makes me sad. "
0,Sister and kids just left to head back home. The girls are very sad. 
0,I guess my gut feeling was right lol. 
0,@icaruswish I did sleep in by two hours. 
0,@jaaquino I do think Nick was into pokemon. Nobody trades baseball cards anymore. 
0,"@katemcf will let u know, can't check til abit later "
0,I wish we had practice this afternoon..  we don't! I feel like swimming today. ALL DAY! Haha
0,@MGiraudOfficial Ok so now my English is slipping &quot;We still deserve...&quot; not Will     
0,Looks like no break today  8 straight hour at partymart . . . I think there might be some fun in this store Hehe!
0,@starbucks any chance we'll be seeing orange creme cake this summer? I have an unhealthy love of it but haven't seen it in the DC area 
0,"@emilyfaith100 that sucks  its fine, I'm sure their awesome ;) &lt;3"
0,"Ouch, pulled a glut on the leg press today  My butt hurts!!!"
0,@realtin its not mine  im looking for something like that. your  one looks amazing!! :-O
0,Flight home to Cleveland is booked! I miss home      see u guys soon!!
0,@Interstate_8 So many dates in America. are they ever going to come to Europe? 
0,Is so sick  on the train heading home to the doctor and a little TLC....
0,"Getting ready for work. Practice later tonight, then relaxing with @filichinoboi for a bit. Have fun at the Fair! So sad I can't go.. "
0,i feel like crap!! 
0,just rememberd i got no phone!  suxz
0,more trim painting in the kitchen.   So sick of this.
0,trying to book my flight to go visit Trudy....I miss her 
0,"@SiTaggart dunno, just filled up to quickly is what she said  suck a big one tho, would have been uber fun!!"
0,@solangeknowles OMG i know i miss ren and stimpy 
0,Zicam Cold Remedy made my nose bleed  i don't recommend it http://bit.ly/REaw5
0,"@scotproof With torches and pitchforks, I get the picture. Whateffer happened to island hospitality "
0,Ok i'm bout to get a mani and pedi so no twittering for a while  bbl
0,Lip ring got stuck on teeth. Pulled straight through. That hurt. 
0,"But if I go to private, then any messages I send to people who aren't following me won't get to them. "
0,Another delicious day at the @FreshBooks HQ   The &quot;Fresh15&quot; is no joke.
0,"Halfway through the last shift before the GP and Glasto holiday, and by heck is it dragging "
0,Is Wondering How @Friendtasia Is 
0,high school is over officially 
0,@Santo4HOF I know!   and I'm all acting like it's real money n being stingy with it haha
0,@Timbit83 miss ya hun. uh oh... the weather will be not nice on weekend?!?! 
0,@taylormcfly i cant believe i missed them yesterday...and mcfly was there as well...how could i miss that...this sucks 
0,If only wasnÂ´t pouring outside... 
0,@BeTTie_McFly McFLY is falling in list..  :@ in mtv! stupid people! :@
0,I lost domo's armband  (and its freaken hot at grad practice T.T)
0,my babey bunny just got eaten by a fox 
0,@UiHua I wish I could 
0,@mary_martin Just what we need - continued domination of animals. 
0,@anneftw i know. I miss it already  imma miss lee's birthday because of the stupid chargerr...  and no fun edits on skype!
0,How does traffic always know when I am in a hurry?? 
0,Still missing my Safari tabs at the top 
0,Friends dog gone home  How come I have put on 2 lbs while doing two walks a day?  Something not right there!
0,"@Tazz602 Thanks for the Bear Hug!!! Miss it, I have no internet at work so no tweets!  I'll be in your country in 2 days! "
0,I dont feel well...  ... vertigo/sinus pressure
0,Aftertaste of banana is always awfull...but I didn't buy a coffee. Water doesn't help to take that away. noooooo  
0,"@TheLovelyNikki Mmmmmm, I'm already booked for Chicago PRIDE that same weekend  -- sad, too ... 'cause NYC PRIDE is probably a good time"
0,"sadsad, back to work now "
0,@koko_kaylee it's supposed to rain until like monday 
0,wants everything to be okay. 
0,@katveronika @pearled nope it's 10am mon tues wed thurs which means 7am wake 
0,@MyFairuhLady That makes me feel old. I don't like feeling old 
0,why i'm thinkin about you? ahhhh 
0,On lunch... A bit downtrodden 
0,FDA orders  Zicam be pulled from store shelves 
0,hates her hair... 
0,watching my videos from @simpleplan 's concert and just realized how i freak love and miss this 5 guys 
0,"Just got done eating lunch, headed back to work "
0,I am so annoyed. I need 1313 pictures watermarked asap and am having a hard time finding someone . 
0,cant wait till karl gets homeee  aint seen him since saturdaay night 
0,"@drakoboy u know, is not nice to tease me with aderall talks. I don't have a contact over here that can get me that "
0,Does anybody have an original Final Cut Studio 2 serial number they could lend me? For some reason mine wont work  thank you!
0,I'm now doing some &quot;corno&quot; stuff with some SQL Server Jobs that got failed last Evening  I hope it finishes soon.
0,"the 7th ave scene is great today, my feets are sore, though "
0,@DanxinDan you know that little part in my lawn in the front yard that just has that random brick there? i didn't pay attention and fell. 
0,But boredom....That beguile not know make 
0,cleaning. Not fun. 
0,@billbeckett please please please please please come back to Chile! PLEAAASE! 
0,*sigh* etsy sales are soooo slow right now 
0,at work.. my tummy hurtss 
0,Painted Painted all day and got my neck burnt in the process  bah
0,Ahh a paper cut to the eye must be shit painful 
0,my bff is muving this sucks   someone help me
0,"@tydye4 i miss seeing you around ty, where have you been? "
0,"Happy Jonas Day on Disney Channel America, yeah america and I can't see it "
0,"Going to Grand Haven to the beach with my boy, he leaves for Alaska tomorrow "
0,School..Work..Tanning Tonight. Not really feeling that good today 
0,@SkyReaves lmao! &amp;&amp; aww no more mcdonalds  I eat turkey mostly tho
0,wishes Xbox Live wasn't down.  http://raptr.com/aKaRiot08
0,@josephcolon seriously?  Zicam nasal spray is the best!  Of course it would ruin your nose 
0,No fever today! But still stuffy and coughing a lot. Someone come take care of me 
0,http://bit.ly/jJYHr   i wish i was their 
0,...just made a dentist appt. hopefully i die before the 30th.   
0,I wish we could change our YouTube usernames  lol
0,finally @ home but i missed the movie 
0,"@30SECONDSTOMARS good question! it's a pity  that i wasn't there   i live in germany...............but the life must go on XD but i'm sad,"
0,Oh boy - a day of work in the middle holidays wasn't a good idea 
0,@thedudz tenho que lavar nÃ© 
0,I can't find Jade on here... 
0,"to tired to do anything but CV need to be update, email for MOF, docs for ldap dbmail phpldapadmin "
0,"@boredbeth13 Thats arsey coz we probably wont be in the same class, u'll be higher thn me :/  :S"
0,We've joined a training course to become a good volunteer and my friend lost his molbile phone 
0,Just woke up and it's not sunny 
0,@alxmancilla Installed - Services - Web Server - Setup Account - Finish - Crash 
0,"Where do you find the best drinks in LA (Downtown, WeHo, Hollywood, Westside)? Devon at Isla in WeHo was an ALCHEMIST! But now he's gone! "
0,"@kiphakes Usually that works, my cunt calling is #LEG_END however it's not working like it does when facebook fucks up "
0,its so hot!! im dreading having to walk around downtown in this heat... 
0,Morning. day 2 in cocaine city. I spread illness 
0,@InnerHarvest as far as iranian electns.. altho dey r havng a recount so thngs r stil undecided.. but khameini seems pro-ahmadinajad.. so 
0,"Hey, I was right about the Lakers' RIOT ... But, I was really hoping for something more "
0,@EatMagazine  another year and i miss yet again  looks like great time and glad the weather was beautiful. next year will c u there
0,@watchasifall kay watch out for huge transport of cherry coke for you xD i got so addicted to it while i was in london omg 
0,@AlannahCoupar he clearly does  x x x
0,Ahh!  I hate bein in pain i think im gonna cryy
0,"ugh no, rcn had all the true blood episodes on demand now it only has 10-13 "
0,@VanityCrush Thank you. 
0,@ACRead Partner found out friday he's being made redundant. 
0,not the best of moods at the moment!  
0,this is damn confusing lah. and the only reason why did someone else take alcohollywood? now im stuck with alc0h0llyw00d.. 
0,"@lilyroseallen I don't the link is right to this, I'm not getting a video of anything let alone w/ your song "
0,@karleemay ...my brain hurts. This has just been a ton. Probably the worst feeling. I wouldn't wish upon my worst enemy... 
0,@dasfessey I am so not going 
0,My pet mouse just died. 
0,@jennwasawesome oh no. Are you going to have to put it down? Poor couch 
0,"Has maybe found the man of her dreams, which is not fair!! As am leaving in under five months  !!!"
0,@saniakhan i guess you are talking of Iran Issue. Its what west was waiting for . I see they are succeeding in bringing a turmoil in IRAN 
0,Left work early cuz i didnt feel well  now eating popcorn and watching trueblood
0,My finger is swollen. Idk why.... Sadsad 
0,@Sheane I'd likeone too 
0,"@bryanhuddleston I LOVE #Win 7, but IT management here won't let me run it as a core OS.   I would if i could."
0,@ffunnyguy The @everythingicafe already pulled their winner. Now they are waiting for a response back.  Darn it to heck!
0,"Dude, can you believe Tim Russert's been gone for over a year?  I know, neither can I.  I still miss the chubby bugger.  "
0,shots tomorrow. 
0,"@sequinedswan Oh, love, I'm so sorry  *hugs you tight* What has he said to make you think it's actually over? :| I hope you're okay. x"
0,bored at work 
0,@titicuervo dunno if you got my message but I was at lunch  thanks though... I am out the rest of the day too
0,I sprained my leg muscle  How to go Genting? :'(
0,"so I'm working on redesigning my website, cisco.tannerezell.com to move away from a rather bland theme, but I realize now, I'm no web guy "
0,"@crazyirishchick I have to get these: an MRI, a blood glucose test, an EMG on my feet. I'm a mess, and I haven't even gotten LVaTT yet "
0,"@jodinescorner Yeah J, the bottom is def falling out.   We're on the Titanic holding on for dear life."
0,"Hello twitterworld. I have been so busy this past week, i'm falling behind on my twittering.   I'll live right? haha  XOXO"
0,@triishh I've been missing you and the old stuff we used to do together 
0,i am way to exhaustedto move...but i have to work another triple today 
0,Tired again 
0,"@JoannaAngel But I wait all day for your tweets, tweetheart  haha"
0,"@cloud79 lucky dog. i use the keurig at work all the time, but at home all i have is a busted ol' instamatic contraption. "
0,revising 
0,"@mylifecoach Yes, bought a Netbook. Needed email and TitanTV. Hoped to stay semi-abst., but didn't happen. Back online w/a vengeance! "
0,waiting at the surgery center.hoping this procedure will release john from pain's tight grip 
0,@Prophecy09 hope so 
0,"@StacyDAdkins yeah, I've just been working and worrying about my cat - I'm afraid it's CRF, have a vet appt tomorrow to confirm. "
0,to com friiooooo  eu preciso irr nesse intercollege  UHAUHAUH
0,@james__lester Jeallouuusss 
0,"its hard to sleep with you on my mind...cuz when i start thinking, i always start to cry.. I miss my mara    "
0,@rachellynn I know 
0,HOMEWORK 
0,@cdnstar Not paved yet. 
0,Sore head  gettin worse not better!!
0,is thinking why does my cat always sit on my clean clothes!! go to work like  with a t-shirt like a hover filter 
0,"@kristysf I saw them on our street 1 day, so I didn't answer the doorbell when it rang shortly after. Turns out it was FedEx I missed "
0,"HTML 5, Could it kill Flash/Silverlight - http://bit.ly/10p7br - lemme know your thoughts plz. For some reason crashes my Firefox.. "
0,@Koz Anne got very ill from my b-day lunch on Saturday and we got stuck nursing her back to health 
0,@officialmgnfox its brill being positve coz if ur negative life will bring u down  so how r u?
0,2nd time this year my truck drove off on a flatbed  
0,is ready for this stupid summer class to be over with. I shouldnt have waited until the last  minute. 7 labs 1 midterm and 1 quiz to go 
0,im your biggest fan ill follow you until you love me 
0,6 weeks 4 days till I'm in iraq 
0,@BrownTink unfortunately mine isn't  still got night class but thank god its mgg!!
0,I think I just lost my best friend 
0,I may have to pass on wing night...no BDubs for me. Not feeling well 
0,â« âª listening Across the Universe - Beatles â« âª 
0,"@BriBri123 im alright, bored at my aunts house too  Bout to go get something to eat in a min"
0,i have decided not to go to atl ;____; don't kill me 
0,Its too cold for the beach 
0,Hanqinq out with Eileen Carolina and James.Text it! BTW sorry about the last post someone hacked my tweet 
0,Omg some creepy guy is standing right next to me 
0,"@NicDominguez Not yet technically, was supposed to go to Madagascar this month but all deployments were cancelled "
0,i cant find my headset. 
0,my throat is so swollen that my chin is disappearing. ugh this sucks. i can't even swollow without tons of pain. 
0,Update: Cody can get the new 3gs at the $200 price in July. But I have to wait til March! 
0,Not feeling well 
0,I don't think that I did a right thing  feel terrible but I want youuu
0,Finishing up this darn lab hw. 
0,Just talked to her mom.. Thank god at least phone does work!!!! -since yesterday Mobile network is totally down- 
0,@summerblonde83 SWEET!! send me the link to the last one because i never got a chance to see it 
0,"@SarahLeaV , I 'am trying to get @peterfacinelli to answer if he'll come to eyecon.. no luck! "
0,@loisyoung92 omg  gutted. My media didnt save properly so now i have to do it again 
0,Can't beleive i'm stuck at work listening to cisn. 
0,damnnnnn the train is messed up todayyyy 
0,Oh my I just realized Father's Day is this month. I wont even see my Daddy for Father's Day.    How sad
0,I need a nap.  NOW.  It's not gonna happen.    Going out for a week night date night with the hub which never happens.  What to do?
0,feel bad for accidentally burning my mini bag of popcorn at lunch...it has created quite the stench in the office   
0,"@AR2OH2VA2NBA Awwww I was but kant make it now, I'll still be In ny  glad you're doing ok !"
0,got pics frm galway i lyk dm i miss galway  borin ole day..m newt ;)
0,cant find my phonee lead :@ 
0,My lil sis just rained on my parade 
0,"I have to do inventory on an entire storage closet FULL of EVERYTHING, and I don't kno where to start..   http://mypict.me/42V6"
0,"oooh, god. i do not feel well at all "
0,"at this current moment, musical theater is my least favorite thing ever "
0,@Jkristi aww cannot.  i get off in 4 hrs and i have meetings till then.  
0,@MsPrissy101 Bev drives me crazy! I missed u at sushi today  it was so goood!
0,"It's about 2 rain, again... "
0,"failed again on job search in Denver  poop! maybe wait until next move, maybe new city, maybe new job  tired of the doggie daycare "
0,haha.. guess I'll stop writing to myself.. guess you need followers to read this  
0,I really want to go to jazzercise again  Stupid knee
0,Ive lost my Bonjela   Ima cry!
0,I Wish that the April fools prank we pulled on my friend was real... there would be an A7X concert on Friday. During finals of course 
0,Cleaning my room 
0,home after two pretty rubbish days at uni. 
0,@toyaisme how come?... did i do that????? 
0,@hhneal  omgeeee I miss u!!!
0,is so depressed n doesnt know what to do with her damn hair .. 
0,Aw me and Mitchell it's her last day too  http://twitpic.com/7jz69
0,"It's reached arctic temps in my office.  Penguins are migrating here tomorrow.  Polar bears never RSVPed.   Why yes, I am losing my mind!"
0,@davidwhittam That is HORRIBLE and you are evil sir! EVIL! 
0,righttt me twitter picture just doesnt want too upload 
0,@hackneye Marvellous stuff that. Only seen it in 1 pub in Bristol and it was off  but we do have Bath Ales Gem which is a belter
0,@melondeck Hiiii @ work wit Shay &amp; Khy ... U shulda been here tooo 
0,going window treatment or dÃ©cor shopping whatever u call it can't wait. 
0,No new phone til August  oh did I mention that my ringer on my current phone doesn't work? Lame.
0,doesn't wanna go back to work today 
0,Woke up feeling sick so i went to the doctor...i have a virus and my white blood cell count is really low 
0,"work again in a little  hah it's too early for me, sadly"
0,@agarcher I can't access any of the links on @strife25's server.  Whaaa!  Feel like I'm really missing out 
0,Master J snuggled in bed. time to clean house 
0,@mumbleguy that's bunk   dealing with puke especially warm is not my thing at all...hope the pup feels better
0,The 24 Best 8 Bit Games http://phaze.me/f61m No Castlevania III or River City Ransom?  ... Great list either way
0,: i hate working. 
0,"Its rainingg, and im sick  Movie day."
0,"@e71fanatics Ah ok, cool still waiting for the n97 "
0,my phone is not working... 
0,still waiting to hear something from IRAN... 
0,is watching futurama and is rather bored 
0,Somebody get @SongzYuuup some tea or something...  and some orage juice cause my baby sound sick ::tear::
0,@TTSFilms yeah  but guess what? Megan and I are going back in July for like two weeks! You should come visit us  we like never talk...
0,@mystiquejewels I was on 50mg of paxil &amp; 150mg of wellbutrin when things were really bad in grad school. Things r starting 2get bad again 
0,Paying my overdue tution at UIC. Not fun. 
0,hate making resumes. 
0,Poor guy won't know what he's missing out in future  @xescx: Baby Boy born without a penis zomg http://bit.ly/ljAXS
0,is about to get some rest... I have a long week ahead of me so I might as well get some rest while I can...  lol
0,@Sabe_W miss u too babe! 
0,Havent had internet 4 a week  no  XBL
0,@immature what 
0,@Sarah_1991 I'm jealous too  Do you know if she's got any plans to do any shows around the UK??
0,Missing you   can't wait til 8
0,@PhillyD Yes Tim Horton's is a Toronto thing. Very sad ain't it 
0,Headed to work soon  luckily &quot;work&quot; today consists of making my home-made pasta sauce &amp; meatballs!
0,Working through the work day...today is rough 
0,Aaand... I'm sick. Woke up without a voice and I have an epic show on Saturday 
0,@Mtn_Dew Dew locator cannot find Game Fuel at any store within a 50 mile radius of 28711. 
0,"@grinch87 yeah, but I can't. My internship at the  zoo and work prevent me from doing that "
0,"more math final shit, just had the worst breakfast "
0,I hate bad dreams 
0,@mohalen Trying to live on a budget of &lt;$150/month for food is not easy. 
0,I've studied for a week for my midterm. I know this material better than I know my own name. Why is my stomach in knots? I hate this 
0,ok i was whatching twilight and now i cant hear it this really sucks! the best movie day ever ruind 
0,at work!! im so ready to go home 
0,Grrr card board cut 
0,@CarmaDee my love  sorry to hear about your mom. She's n my heart..hope she gets better a-sap
0,I can`t stand this!!!Just saw the last episode of 3rd series of Supernatural  Poor Dean ...  have to watch 4th series on english soon!
0,New Seesmic Desktop update doesn't support #friendfeed. 
0,@mbobadilla yea im just a baby...i no like shots...especially in the neck. 
0,@db0y8199 Yes that is mean...  How u gona forget about me whn u getin ur coffee ..But i will still wait till next time
0,"@stormcloude oh, poor Chase, poor you! "
0,omg jake  my heart is burning. &quot;its like jake's pain sets off little stab of my own
0,"@agingdragqueen I double dog dare you to go in there. Also, sidenote: I tried a DAZZLE heart. I am not sparkly. These are defective! "
0,I'm pretty sure my stomach is staging a revolt. 
0,"I lost my softball game last night,  11-9 I'd rather play with my guitar, than play with bats and balls."
0,Looking forward to watching Chuck later- now back to excel spreadsheets- I am living the dream 
0,im a bit bored now 
0,"i miss my little nephew, he's in the dominican republic "
0,@MostFoolhardy More Europeanisation in this country I fear 
0,Danny's still sick in bed having spent all night sick in the bathroom. Estes is off. 
0,has got too much online classwork to do.  
0,Had to shell out for an Elgato tuner for my Mac.  I've only got analogue signal here in the middle of nowhere so 'The Tube' won't work  
0,@guybatty not bad thanks - just nice not to have to go to work but did look at my emails 
0,Boss won't let me leave work early  we're &quot;behind&quot; apparently... Sorry @chrkuhl28 but I won't be able to make it.
0,@snickerdoodle85 I'm sorry about your kitty 
0,"my biggest wish is, that i meeet you. But iÂ´m so sad, because i nerver meet you "
0,studyinggg  cant wait for exams to be done
0,Wishing i was sumwere else! 
0,Today I just missed a training program for a sales officer in a bank  I shouldn't have given it up for something cliche ;(
0,it worked for me  @toymaloy haha forgot to put your name in then ;)
0,I hate summer school. 
0,Stupid mr reinhard has to go n stress out my best friend senior drum major 
0,"@elvensapphire I'm brazilian so brazilian are anyway, dumb like a door  haha"
0,Eff chicken place line is too long  ill eat charleys.
0,"@stefieannmusic just watched the video. great lyrics. simple, beautiful and then I looked up saw you smiling and the spell was broken "
0,"@3btracks yeah, I'm not performing anymore, sucks. Next time "
0,... gotta tutor  MARISSA K. IF U R READING THIS I MISS YOU!
0,Raining... Bummer 
0,I broke my spectacles during my camp in Bangalore  Tomorrow I have to manage the whole day in class without it 
0,Such a nice day and I have to be stuck inside a stupid mall 
0,@johnkatez a Lost themed party?? Oh man I want to go to one of them 
0,"@maurae Awesome and readable, yes  Too bad my resolution cuts Sheldon "
0,ok no burger today  maybe friday then 
0,"At home.... is freaking hot!  Any ways.... super blessed, even in adversity God is with me! I love u God!"
0,maybe this is going to be a not so good day 
0,Dancing around to Leeds United by @amandapalmer = WIN Doing  it while holding a palette full of paint = FAIL paint on the carpet 
0,backk from cheer practice...so fuc8ckin soooreeee 
0,@souljaboytellem link takes me to where I have to sign in 
0,watching videos of faith no more at download (including pokerface/chinese arithmetic!!!). i can't believe i wasn't there to see them 
0,I'm hungry but waiting for S before I put the dinner on - He's not even phoned yet to say he's on his way home from work! 
0,"Balcony door closed and I can still hear them  And now it's dark in my room; I have to turn the lights on, but I feel like it's so early.."
0,"@jsmnv @kristeeeez so yeah, I can't go "
0,@ricandhislife I've got to check my mail. 
0,work in 2 hrs. blah....3-11.   
0,aww everyone has cool pictures with their LVATT CD's...mines on itunes  i feeel so uncoool!
0,"I need people to keep the blog updated whilst we're away, if you're interested, let me know! I didn't get a reply from anyone else "
0,I think @dariusjamar is gonna fight me next time he sees me in the club and I'm scared.He's my brother and I don't want us to fight 
0,@bettieboudoir I was actually thinking taxidermy would be a cool career but I wouldn't want to stuff murdered grizzlies and whatnot 
0,"Karate night, but only watching tonite. Bad ankle and inflammed bursar in hip "
0,"I HATE MY PHONE!! to all of you who send me messages, im not ignoring, i  cant respond! "
0,Our poor cats are so scared 
0,"Well, no Paris  so maybe I will go Ab diving?"
0,My parking spot was taken  stupid seniors who are graduating 2m! ;)
0,is still waiting  is there a reason for the non-existance of you?
0,Change of plans. Getting LVATT tomorrow? Parents are working all day  No one's home to drive me.
0,"UGH, i HATE throwing up "
0,"Need help please: How can i create a link in Indesign (clickable in exported PDF)? may sound stupid, but i can't find it... "
0,omg im so in that mood where every little thing gets to me and i feel like im going to lash out at someone  lol
0,this flu is killing mee!! booo! Hate being stuck inside on a beautiful day!  whomp whomp!
0,@Bass_ thats so unfair... cant find out what you are gateashing 
0,I need to unfollow some people. I can't keep up with almost 600 people. 
0,lese gerade :: planeando viaje a Barcelona #fb #strohwitwer 
0,that chicken an waffles was not as good as i thought they were gonna be  an my stomach hurts now....ughhh
0,i'm bored. really really bored. wonder where my woman/s went? 
0,"Grr, as SOON as I get ready to record my brother and his friends come in the house. "
0,"Oh No, rain again! God Please Help Me, Rumah-ku jangan sampe banjir. "
0,is getting her wisdom teeth out tomorrow 
0,"@claytonhowl No, we are not going this year, sorry. "
0,@mzlove awwww insomnia? Are you drinkin takin anything new? I know u r super sensitive to stimulants 
0,Oh no! @swear_bot just told me to stop cursing. What the fuck am I going to do ?! 
0,weee i did fail physics  i am sitting on a D! can somebody please cheer me up *cries*
0,"@D5FA Are you guys playing a gig soon? Oh joyous of joys! And poor bass, what did you do to it? "
0,@Andrewsmith12 no fair  I am mail filing for the rest of the day
0,ow...shot down... 
0,@nataliafrias I MISS YOU! 
0,Sorry for the late update! But last week the Blue team advanced to the Finals against the White team and came up short  it was a good game
0,@pelagiapais yes i have about a month left before i close the shop 
0,@Andrea_Michelle I have not wrote it yet ...  The idea isn't flowing out ...
0,slept in till 1 p.m. - wasted the day 
0,No Im not  no bananas   very upsetting
